collision_distance,collision_time,speed_car,distance_ped_start,speed_ped
2.348170347940422,0.12029997563334237,74.44444444444444,5.0,0.35
2.3419415642324806,0.11611535911234518,80.0,5.0,0.35
0,0,30.0,6.666666666666667,0.35
0,0,35.55555555555556,6.666666666666667,0.35
0,0,41.111111111111114,6.666666666666667,0.35
0,0,46.666666666666664,6.666666666666667,0.35
0,0,52.22222222222222,6.666666666666667,0.35
2.121088207739935,0.12544100619932577,57.77777777777778,6.666666666666667,0.35
2.1997049685441006,0.11526471610046801,63.33333333333333,6.666666666666667,0.35
2.197792244144359,0.11428971313469728,68.88888888888889,6.666666666666667,0.35
2.1965123443041343,0.11439265715855085,74.44444444444444,6.666666666666667,0.35
2.2153845609108616,0.11070353229628214,80.0,6.666666666666667,0.35
1.91317177707246,0.9289301599117712,30.0,8.333333333333334,0.35
0.12727831936002168,0.6537635192584287,35.55555555555556,8.333333333333334,0.35
0,0,41.111111111111114,8.333333333333334,0.35
0,0,46.666666666666664,8.333333333333334,0.35
0,0,52.22222222222222,8.333333333333334,0.35
0,0,57.77777777777778,8.333333333333334,0.35
2.001057625158238,0.10266137303546899,63.33333333333333,8.333333333333334,0.35
2.0228269060358133,0.10412955052028658,68.88888888888889,8.333333333333334,0.35
2.008292516707134,0.10299411313376301,74.44444444444444,8.333333333333334,0.35
2.0381172073755827,0.10572327413017117,80.0,8.333333333333334,0.35
4.52273182742489,0.9563719079072104,30.0,10.0,0.35
0.13962236094265343,0.7131448770347817,35.55555555555556,10.0,0.35
0.09752799772452501,0.5131467032975842,41.111111111111114,10.0,0.35
0,0,46.666666666666664,10.0,0.35
0,0,52.22222222222222,10.0,0.35
0,0,57.77777777777778,10.0,0.35
0,0,63.33333333333333,10.0,0.35
0,0,68.88888888888889,10.0,0.35
0,0,74.44444444444444,10.0,0.35
0,0,80.0,10.0,0.35
5.126209848877259,0.9716905599393648,30.0,11.666666666666668,0.35
1.0628973800927601,0.829846928415213,35.55555555555556,11.666666666666668,0.35
1.4737664796645888,0.9538659228265585,41.111111111111114,11.666666666666668,0.35
0.18082746760850016,0.38173065932972333,46.666666666666664,11.666666666666668,0.35
0,0,52.22222222222222,11.666666666666668,0.35
0,0,57.77777777777778,11.666666666666668,0.35
0,0,63.33333333333333,11.666666666666668,0.35
0,0,68.88888888888889,11.666666666666668,0.35
0,0,74.44444444444444,11.666666666666668,0.35
0,0,80.0,11.666666666666668,0.35
6.0619000473337445,0.9599934300454347,30.0,13.333333333333334,0.35
4.399799382661732,0.9456717626204391,35.55555555555556,13.333333333333334,0.35
2.4327178227161212,0.9992385334951536,41.111111111111114,13.333333333333334,0.35
0.45646418025237884,0.6276698892294202,46.666666666666664,13.333333333333334,0.35
0,0,52.22222222222222,13.333333333333334,0.35
0,0,57.77777777777778,13.333333333333334,0.35
0,0,63.33333333333333,13.333333333333334,0.35
0,0,68.88888888888889,13.333333333333334,0.35
0,0,74.44444444444444,13.333333333333334,0.35
0,0,80.0,13.333333333333334,0.35
5.367160078102559,0.9491712418846615,30.0,15.0,0.35
5.21669604783595,0.9301328476300137,35.55555555555556,15.0,0.35
3.9212675173873497,0.9525197720294174,41.111111111111114,15.0,0.35
1.1016925925219083,0.7202028775499459,46.666666666666664,15.0,0.35
0.352501234748746,0.47562934003984864,52.22222222222222,15.0,0.35
0,0,57.77777777777778,15.0,0.35
0,0,63.33333333333333,15.0,0.35
0,0,68.88888888888889,15.0,0.35
0,0,74.44444444444444,15.0,0.35
0,0,80.0,15.0,0.35
5.177383337156273,0.9497154160447683,30.0,16.666666666666668,0.35
5.309929394065298,0.932107843673372,35.55555555555556,16.666666666666668,0.35
4.257099708572698,0.9480523750980079,41.111111111111114,16.666666666666668,0.35
2.7095381395357134,0.9925860268309612,46.666666666666664,16.666666666666668,0.35
1.0549369133691995,0.6710583398274795,52.22222222222222,16.666666666666668,0.35
0,0,57.77777777777778,16.666666666666668,0.35
0,0,63.33333333333333,16.666666666666668,0.35
0,0,68.88888888888889,16.666666666666668,0.35
0.04652990637726324,0.25413701023914564,74.44444444444444,16.666666666666668,0.35
0,0,80.0,16.666666666666668,0.35
6.139283379645727,0.930977941998762,30.0,18.333333333333336,0.35
5.2019591117699795,0.9318990391473168,35.55555555555556,18.333333333333336,0.35
5.345544094185196,0.7498293567267045,41.111111111111114,18.333333333333336,0.35
4.524422290193674,0.9463231352698501,46.666666666666664,18.333333333333336,0.35
1.9894661972282015,0.8448885729701059,52.22222222222222,18.333333333333336,0.35
0.5412219138496842,0.3154107677539651,57.77777777777778,18.333333333333336,0.35
0.5173223474011972,0.3020379297655286,63.33333333333333,18.333333333333336,0.35
0.34270825684674083,0.2702402861856887,68.88888888888889,18.333333333333336,0.35
0.3097682241424578,0.27090567761253753,74.44444444444444,18.333333333333336,0.35
0.26872715702188543,0.26807616618998054,80.0,18.333333333333336,0.35
5.4519754215287035,0.7087150417814124,30.0,20.0,0.35
5.603810924836151,0.9008827461884684,35.55555555555556,20.0,0.35
5.055695029410371,0.6260913632436985,41.111111111111114,20.0,0.35
5.267169663608734,0.7237002536925198,46.666666666666664,20.0,0.35
3.139872383776177,0.9757827149872752,52.22222222222222,20.0,0.35
1.2364674643366,0.5055420474534744,57.77777777777778,20.0,0.35
0.9137366849013023,0.34864714368618904,63.33333333333333,20.0,0.35
1.127831513339249,0.4598163978839362,68.88888888888889,20.0,0.35
0.9178419193246399,0.3484444693950669,74.44444444444444,20.0,0.35
0.9013508632014534,0.3409070223172411,80.0,20.0,0.35
0,0,30.0,5.0,0.5
0,0,35.55555555555556,5.0,0.5
0,0,41.111111111111114,5.0,0.5
0,0,46.666666666666664,5.0,0.5
0,0,52.22222222222222,5.0,0.5
2.2345911893135275,0.12739737864003012,57.77777777777778,5.0,0.5
2.280220131030964,0.11729194160122967,63.33333333333333,5.0,0.5
2.285724214152665,0.10922911484164807,68.88888888888889,5.0,0.5
2.2920051807012713,0.1105750671748565,74.44444444444444,5.0,0.5
2.2842399826527666,0.11437380317279781,80.0,5.0,0.5
0,0,30.0,6.666666666666667,0.5
0.1500797266293725,0.6395838024812499,35.55555555555556,6.666666666666667,0.5
0,0,41.111111111111114,6.666666666666667,0.5
0,0,46.666666666666664,6.666666666666667,0.5
0,0,52.22222222222222,6.666666666666667,0.5
0,0,57.77777777777778,6.666666666666667,0.5
2.064460489078132,0.10257575559886692,63.33333333333333,6.666666666666667,0.5
2.095913177419649,0.10101025695226704,68.88888888888889,6.666666666666667,0.5
2.0662495058385133,0.09913874540554389,74.44444444444444,6.666666666666667,0.5
2.0960797654929295,0.09818491420507978,80.0,6.666666666666667,0.5
2.6863299606612325,1.0578198884016936,30.0,8.333333333333334,0.5
0.5630401453527444,0.752781246503894,35.55555555555556,8.333333333333334,0.5
0,0,41.111111111111114,8.333333333333334,0.5
0,0,46.666666666666664,8.333333333333334,0.5
0,0,52.22222222222222,8.333333333333334,0.5
0,0,57.77777777777778,8.333333333333334,0.5
0,0,63.33333333333333,8.333333333333334,0.5
0,0,68.88888888888889,8.333333333333334,0.5
0,0,74.44444444444444,8.333333333333334,0.5
0,0,80.0,8.333333333333334,0.5
3.73879803598466,1.2782529397114326,30.0,10.0,0.5
2.089471165076309,0.925895463860273,35.55555555555556,10.0,0.5
0.3845331637228584,0.5259022075688788,41.111111111111114,10.0,0.5
0.2403947113132618,0.3397735824422813,46.666666666666664,10.0,0.5
0,0,52.22222222222222,10.0,0.5
0,0,57.77777777777778,10.0,0.5
0,0,63.33333333333333,10.0,0.5
0,0,68.88888888888889,10.0,0.5
0,0,74.44444444444444,10.0,0.5
0,0,80.0,10.0,0.5
4.366636779584668,0.8013205490122056,30.0,11.666666666666668,0.5
1.861516617292795,0.9030374881605471,35.55555555555556,11.666666666666668,0.5
1.6166096097825002,0.8393795956052373,41.111111111111114,11.666666666666668,0.5
0.6943457546492507,0.5302800191717446,46.666666666666664,11.666666666666668,0.5
0,0,52.22222222222222,11.666666666666668,0.5
0,0,57.77777777777778,11.666666666666668,0.5
0,0,63.33333333333333,11.666666666666668,0.5
0,0,68.88888888888889,11.666666666666668,0.5
0,0,74.44444444444444,11.666666666666668,0.5
0,0,80.0,11.666666666666668,0.5
4.49096603968605,0.7563776638328836,30.0,13.333333333333334,0.5
2.6308233322111643,0.9698541376361486,35.55555555555556,13.333333333333334,0.5
3.7091040129710966,1.1995042650686942,41.111111111111114,13.333333333333334,0.5
1.4056917010337535,0.6596740180748443,46.666666666666664,13.333333333333334,0.5
0.6765756080081213,0.3461822566457226,52.22222222222222,13.333333333333334,0.5
0,0,57.77777777777778,13.333333333333334,0.5
0,0,63.33333333333333,13.333333333333334,0.5
0,0,68.88888888888889,13.333333333333334,0.5
0,0,74.44444444444444,13.333333333333334,0.5
0,0,80.0,13.333333333333334,0.5
5.071822206019305,0.8718020410179796,30.0,15.0,0.5
4.1731628323534675,0.9262953932985459,35.55555555555556,15.0,0.5
4.024242584572524,0.9504863201959092,41.111111111111114,15.0,0.5
2.290310954271558,0.8424801057379572,46.666666666666664,15.0,0.5
1.4414349760543943,0.543260213572186,52.22222222222222,15.0,0.5
0.264218191110878,0.20506370476638228,57.77777777777778,15.0,0.5
0.15056838472585313,0.1495985395911931,63.33333333333333,15.0,0.5
0.130323574821393,0.1556004948572436,68.88888888888889,15.0,0.5
0.3118430528118124,0.20200521033035135,74.44444444444444,15.0,0.5
0.2894142791001003,0.1636469872713978,80.0,15.0,0.5
5.115690603722909,0.7512046967752528,30.0,16.666666666666668,0.5
4.648773206697838,0.6939516511051583,35.55555555555556,16.666666666666668,0.5
4.831606957343911,0.6483103687430088,41.111111111111114,16.666666666666668,0.5
2.8320548657320637,0.8275836512676378,46.666666666666664,16.666666666666668,0.5
2.3533537799262656,0.7454392514478466,52.22222222222222,16.666666666666668,0.5
1.0008495253267462,0.2823746268987907,57.77777777777778,16.666666666666668,0.5
0.9140147752050634,0.24213641578831868,63.33333333333333,16.666666666666668,0.5
0.8680455093677347,0.24411651863512746,68.88888888888889,16.666666666666668,0.5
0.766353655420333,0.1969728331911418,74.44444444444444,16.666666666666668,0.5
0.7274689987612004,0.1849988177272815,80.0,16.666666666666668,0.5
5.667953040671717,0.7638564008413817,30.0,18.333333333333336,0.5
4.546351972245817,0.58425414693711,35.55555555555556,18.333333333333336,0.5
5.272734164723723,0.6701963336690027,41.111111111111114,18.333333333333336,0.5
4.2393966810467125,0.6705195113764311,46.666666666666664,18.333333333333336,0.5
3.0800790380598784,0.8799581165011132,52.22222222222222,18.333333333333336,0.5
1.7198871579831578,0.45586175974970217,57.77777777777778,18.333333333333336,0.5
1.7223548545513432,0.45827525088998755,63.33333333333333,18.333333333333336,0.5
1.786902945277316,0.47336366536114766,68.88888888888889,18.333333333333336,0.5
1.7080685725672824,0.44066896343691403,74.44444444444444,18.333333333333336,0.5
1.716613578087017,0.4563695101187059,80.0,18.333333333333336,0.5
5.982477665201884,0.7708190714795903,30.0,20.0,0.5
4.971158413131675,0.5930093804758266,35.55555555555556,20.0,0.5
5.165887169327981,0.729833529422328,41.111111111111114,20.0,0.5
4.953346402898577,0.6867001789013325,46.666666666666664,20.0,0.5
3.6956866469306764,0.7294517478683864,52.22222222222222,20.0,0.5
2.5230743793935804,0.6153560471301419,57.77777777777778,20.0,0.5
2.465260926883629,0.6034549792739077,63.33333333333333,20.0,0.5
2.3900468971628785,0.5817494842881937,68.88888888888889,20.0,0.5
2.5376115099804255,0.6252487449387917,74.44444444444444,20.0,0.5
2.5718217293668286,0.6306972626352247,80.0,20.0,0.5
