collision_distance,collision_time,speed_car,distance_ped_start,speed_ped
33.86403625452437,19.12467323875767,5.0,5.0,0.1
19.227939480135426,7.791549225584996,8.947368421052632,5.0,0.1
8.193929112575484,2.7578005750295396,12.894736842105264,5.0,0.1
4.049608216364489,1.2485502515712765,16.842105263157894,5.0,0.1
2.040751020630341,0.3097515611917384,20.789473684210527,5.0,0.1
2.2165825486050403,0.3359103707120031,24.736842105263158,5.0,0.1
2.260218048969634,0.26987119268510945,28.684210526315788,5.0,0.1
2.2923315069310464,0.2185822109180089,32.631578947368425,5.0,0.1
2.3234631214108235,0.22020531729625434,36.578947368421055,5.0,0.1
2.3815828352837274,0.20701181187990786,40.526315789473685,5.0,0.1
2.3985007734778727,0.19334433359489483,44.473684210526315,5.0,0.1
2.4024231081106575,0.17627342850380673,48.421052631578945,5.0,0.1
2.4189565585463666,0.16665133465530194,52.368421052631575,5.0,0.1
2.425313270553764,0.15512742415973055,56.315789473684205,5.0,0.1
2.431749213433463,0.14691204330424418,60.26315789473684,5.0,0.1
2.4359206005206095,0.13453163783581765,64.21052631578948,5.0,0.1
2.4367839115698238,0.12865544760979736,68.15789473684211,5.0,0.1
2.4354360509673665,0.12863430730712516,72.10526315789474,5.0,0.1
2.4410873298644367,0.12831050070136976,76.05263157894737,5.0,0.1
2.4483263680910294,0.12870860936340187,80.0,5.0,0.1
33.95962899172962,20.886809190046975,5.0,7.222222222222222,0.1
19.3198850101668,7.367143635703455,8.947368421052632,7.222222222222222,0.1
9.500464874359723,3.163941020618273,12.894736842105264,7.222222222222222,0.1
2.2970003922759794,1.4455667147147082,16.842105263157894,7.222222222222222,0.1
1.4461166199700206,1.1632602118982227,20.789473684210527,7.222222222222222,0.1
0.1789148043634356,0.7450149419120047,24.736842105263158,7.222222222222222,0.1
2.015436535674465,0.29725725821858756,28.684210526315788,7.222222222222222,0.1
2.1088764667835886,0.2611785419563058,32.631578947368425,7.222222222222222,0.1
2.148836597593934,0.2186492251591332,36.578947368421055,7.222222222222222,0.1
2.2353533371652285,0.1913235766667187,40.526315789473685,7.222222222222222,0.1
2.281158929553867,0.1765117390173788,44.473684210526315,7.222222222222222,0.1
2.311693678808897,0.16619603865014446,48.421052631578945,7.222222222222222,0.1
2.328859934561026,0.15696625681972,52.368421052631575,7.222222222222222,0.1
2.36178193448896,0.14850788884136495,56.315789473684205,7.222222222222222,0.1
2.3693749221374225,0.14112551681878446,60.26315789473684,7.222222222222222,0.1
2.384195790225126,0.13079480680502223,64.21052631578948,7.222222222222222,0.1
2.3959410554127896,0.12458429465661855,68.15789473684211,7.222222222222222,0.1
2.393582968622593,0.12438985624161458,72.10526315789474,7.222222222222222,0.1
2.3890313012516646,0.12410388857808186,76.05263157894737,7.222222222222222,0.1
2.3828287580049783,0.12368230318906825,80.0,7.222222222222222,0.1
33.490007292562375,20.778481437384666,5.0,9.444444444444445,0.1
19.287093874367642,7.83861407232976,8.947368421052632,9.444444444444445,0.1
9.50857656399326,3.2087038029251063,12.894736842105264,9.444444444444445,0.1
2.6244668289976554,1.6210702546937747,16.842105263157894,9.444444444444445,0.1
1.8101778025253814,1.516998237971958,20.789473684210527,9.444444444444445,0.1
2.0869996792787635,1.3480252463070874,24.736842105263158,9.444444444444445,0.1
0,0,28.684210526315788,9.444444444444445,0.1
0,0,32.631578947368425,9.444444444444445,0.1
1.9676963466192876,0.31570085801269465,36.578947368421055,9.444444444444445,0.1
2.06826572681752,0.22988215200958473,40.526315789473685,9.444444444444445,0.1
2.119773458327565,0.17911698504582732,44.473684210526315,9.444444444444445,0.1
2.174517767926427,0.1634172198168281,48.421052631578945,9.444444444444445,0.1
2.2233110579576967,0.15494703070372204,52.368421052631575,9.444444444444445,0.1
2.25876295096327,0.1402335323560135,56.315789473684205,9.444444444444445,0.1
2.2871168004994704,0.1344077311762741,60.26315789473684,9.444444444444445,0.1
2.3050749954323146,0.1250338749832043,64.21052631578948,9.444444444444445,0.1
2.3164378373435253,0.11872552565234486,68.15789473684211,9.444444444444445,0.1
2.317871739428305,0.11909486156031422,72.10526315789474,9.444444444444445,0.1
2.317307503349069,0.11882661610072372,76.05263157894737,9.444444444444445,0.1
2.3029144947006053,0.11812738753782344,80.0,9.444444444444445,0.1
33.507657815511045,20.64956579759769,5.0,11.666666666666668,0.1
19.438664892095968,7.814850112176428,8.947368421052632,11.666666666666668,0.1
9.44953753082147,3.0563370585420255,12.894736842105264,11.666666666666668,0.1
5.246573303446171,1.8450154590753038,16.842105263157894,11.666666666666668,0.1
2.7904489118645937,1.3425796287034235,20.789473684210527,11.666666666666668,0.1
2.289212189965816,1.2347033511565446,24.736842105263158,11.666666666666668,0.1
1.2930583206352186,0.8435304844382665,28.684210526315788,11.666666666666668,0.1
0.1917569576336959,0.6590515546929109,32.631578947368425,11.666666666666668,0.1
