collision_distance,collision_time,speed_car,distance_ped_start,speed_ped,weather
2.379792392599977,0.12427552091671297,73.15789473684211,7.222222222222222,0.1,0
2.3872755814367865,0.12426207746755863,73.15789473684211,7.222222222222222,0.1,1
2.38180830656387,0.12394194020340314,76.57894736842105,7.222222222222222,0.1,0
2.3808222498519354,0.12355728748405172,76.57894736842105,7.222222222222222,0.1,1
2.3765165820117367,0.12324272802626937,80.0,7.222222222222222,0.1,0
2.390603153903803,0.12393034039597998,80.0,7.222222222222222,0.1,1
9.089524729810837,2.403973098720107,15.0,9.444444444444445,0.1,0
4.769676504563528,1.5441928161915002,15.0,9.444444444444445,0.1,1
5.979178479623147,1.7646390911822212,18.42105263157895,9.444444444444445,0.1,0
2.627062426328181,1.5862441672998626,18.42105263157895,9.444444444444445,0.1,1
2.477346103094782,1.5149972753825685,21.842105263157894,9.444444444444445,0.1,0
2.399473600432966,1.262143526457425,21.842105263157894,9.444444444444445,0.1,1
2.4875916517598133,1.2826630268644879,25.263157894736842,9.444444444444445,0.1,0
0.8229193943568096,0.7734628170443956,25.263157894736842,9.444444444444445,0.1,1
0.08642456360946335,0.66482202319313,28.684210526315788,9.444444444444445,0.1,0
0,0,28.684210526315788,9.444444444444445,0.1,1
1.8288499614327625,0.3042148635877231,32.10526315789474,9.444444444444445,0.1,0
1.8815443411876662,0.33072331494019386,32.10526315789474,9.444444444444445,0.1,1
0,0,35.526315789473685,9.444444444444445,0.1,0
0,0,35.526315789473685,9.444444444444445,0.1,1
2.0440982523102424,0.23536402796077252,38.94736842105263,9.444444444444445,0.1,0
2.051989472970221,0.2588649950972918,38.94736842105263,9.444444444444445,0.1,1
2.0971168057103786,0.1947572934914456,42.368421052631575,9.444444444444445,0.1,0
2.1055402437552933,0.18911642237726145,42.368421052631575,9.444444444444445,0.1,1
2.1454576621034915,0.1666664333325747,45.78947368421053,9.444444444444445,0.1,0
2.1550860843823467,0.17232629555007944,45.78947368421053,9.444444444444445,0.1,1
2.1879337056834767,0.16869006144096912,49.21052631578947,9.444444444444445,0.1,0
2.1937331533516407,0.1630987374941076,49.21052631578947,9.444444444444445,0.1,1
2.230478210149923,0.1496692724038448,52.63157894736842,9.444444444444445,0.1,0
2.224450442807287,0.1524882332794918,52.63157894736842,9.444444444444445,0.1,1
2.2609683895279913,0.1410592493449722,56.05263157894737,9.444444444444445,0.1,0
2.2523913269426723,0.14006141241995826,56.05263157894737,9.444444444444445,0.1,1
2.2946745744040764,0.13754447888902152,59.473684210526315,9.444444444444445,0.1,0
2.2888470879870195,0.13587784439608305,59.473684210526315,9.444444444444445,0.1,1
2.2904282980018125,0.12684544769400535,62.89473684210526,9.444444444444445,0.1,0
2.300028747189619,0.12818871433613366,62.89473684210526,9.444444444444445,0.1,1
2.3037146520180403,0.11881239967030428,66.31578947368422,9.444444444444445,0.1,0
2.312558617738972,0.11996733567833552,66.31578947368422,9.444444444444445,0.1,1
2.2971534778378278,0.11899550661315274,69.73684210526315,9.444444444444445,0.1,0
2.3038381886660217,0.11822399957457515,69.73684210526315,9.444444444444445,0.1,1
2.3109832917053073,0.11924261323847245,73.15789473684211,9.444444444444445,0.1,0
2.3182645377439206,0.11861359063398867,73.15789473684211,9.444444444444445,0.1,1
2.3201230103456565,0.11916216208299911,76.57894736842105,9.444444444444445,0.1,0
2.309845331657152,0.1181625792306654,76.57894736842105,9.444444444444445,0.1,1
2.3106468942403096,0.11828241053811427,80.0,9.444444444444445,0.1,0
2.309916362438104,0.11874607628657491,80.0,9.444444444444445,0.1,1
9.588398928463906,2.5033892801125206,15.0,11.666666666666668,0.1,0
4.686350116359581,1.7749682651891667,15.0,11.666666666666668,0.1,1
8.731850115015018,2.377104747407499,18.42105263157895,11.666666666666668,0.1,0
2.2797299115621596,1.6439847185608463,18.42105263157895,11.666666666666668,0.1,1
2.361294881014394,1.43015530345939,21.842105263157894,11.666666666666668,0.1,0
1.6768319728433418,1.1206422625679655,21.842105263157894,11.666666666666668,0.1,1
5.916864304500052,1.5893334074211676,25.263157894736842,11.666666666666668,0.1,0
1.8736894253255603,1.3681320547121256,25.263157894736842,11.666666666666668,0.1,1
1.240057242750365,0.8036030009156326,28.684210526315788,11.666666666666668,0.1,0
1.4208452662649427,1.0318809081977773,28.684210526315788,11.666666666666668,0.1,1
0,0,32.10526315789474,11.666666666666668,0.1,0
0.08883985271932139,0.7236700800578661,32.10526315789474,11.666666666666668,0.1,1
0,0,35.526315789473685,11.666666666666668,0.1,0
0,0,35.526315789473685,11.666666666666668,0.1,1
1.8320351382451423,0.23400708059038702,38.94736842105263,11.666666666666668,0.1,0
1.837234150510553,0.2825050402871234,38.94736842105263,11.666666666666668,0.1,1
1.9380790903438174,0.20688676722314278,42.368421052631575,11.666666666666668,0.1,0
1.9295780109009342,0.22732971142358055,42.368421052631575,11.666666666666668,0.1,1
1.9986362638074886,0.16537222584187086,45.78947368421053,11.666666666666668,0.1,0
1.9993245641158046,0.18161475249232742,45.78947368421053,11.666666666666668,0.1,1
2.0676851440338266,0.16688723347044124,49.21052631578947,11.666666666666668,0.1,0
2.0397833990191616,0.16931852347589352,49.21052631578947,11.666666666666668,0.1,1
2.096351541768774,0.14664208615131347,52.63157894736842,11.666666666666668,0.1,0
2.0941385782660005,0.1540618890486778,52.63157894736842,11.666666666666668,0.1,1
2.1465777254659066,0.14380383315492776,56.05263157894737,11.666666666666668,0.1,0
2.128675887263095,0.14291618117138175,56.05263157894737,11.666666666666668,0.1,1
2.166151650118061,0.13070774639517682,59.473684210526315,11.666666666666668,0.1,0
2.1817976974157993,0.1342136771641307,59.473684210526315,11.666666666666668,0.1,1
2.209185594862548,0.12181780035783689,62.89473684210526,11.666666666666668,0.1,0
2.2090563009852247,0.12206169064338432,62.89473684210526,11.666666666666668,0.1,1
2.210320322844994,0.11316097800217349,66.31578947368422,11.666666666666668,0.1,0
2.2044227630509545,0.1148681434048985,66.31578947368422,11.666666666666668,0.1,1
2.201308214611731,0.11357967799043836,69.73684210526315,11.666666666666668,0.1,0
2.217024677648248,0.1130395080469142,69.73684210526315,11.666666666666668,0.1,1
2.23909447504577,0.11354242607903786,73.15789473684211,11.666666666666668,0.1,0
2.1993997659028874,0.11284816302411618,73.15789473684211,11.666666666666668,0.1,1
2.2220484927617603,0.11387688957834678,76.57894736842105,11.666666666666668,0.1,0
2.2134586721842955,0.11404392178698744,76.57894736842105,11.666666666666668,0.1,1
2.219534938949588,0.11461868238246412,80.0,11.666666666666668,0.1,0
2.2115202127974043,0.113143978538341,80.0,11.666666666666668,0.1,1
4.920874495556879,1.7222518148963986,15.0,13.88888888888889,0.1,0
4.469727899332631,1.594629961973027,15.0,13.88888888888889,0.1,1
8.478988027132699,2.212674927471692,18.42105263157895,13.88888888888889,0.1,0
2.9146856444956453,1.6464285708947135,18.42105263157895,13.88888888888889,0.1,1
5.363001151418259,1.4465844996459163,21.842105263157894,13.88888888888889,0.1,0
2.102300296325169,1.172902392680682,21.842105263157894,13.88888888888889,0.1,1
5.690977091472735,1.4863751610620484,25.263157894736842,13.88888888888889,0.1,0
1.331489348935411,1.034941206787389,25.263157894736842,13.88888888888889,0.1,1
2.368865425115022,0.9639591537093243,28.684210526315788,13.88888888888889,0.1,0
1.3496106513530866,1.385280390462308,28.684210526315788,13.88888888888889,0.1,1
2.3125077866108343,0.9723271540756446,32.10526315789474,13.88888888888889,0.1,0
2.395323059845485,1.2025354723079074,32.10526315789474,13.88888888888889,0.1,1
0,0,35.526315789473685,13.88888888888889,0.1,0
0,0,35.526315789473685,13.88888888888889,0.1,1
0,0,38.94736842105263,13.88888888888889,0.1,0
0,0,38.94736842105263,13.88888888888889,0.1,1
1.7565571696889244,0.21750632265457898,42.368421052631575,13.88888888888889,0.1,0
1.7326169752487255,0.28393452274258146,42.368421052631575,13.88888888888889,0.1,1
1.827699949501744,0.2127011582084514,45.78947368421053,13.88888888888889,0.1,0
1.8170009199137835,0.2237216652341506,45.78947368421053,13.88888888888889,0.1,1
1.9148525302140005,0.17584468759087638,49.21052631578947,13.88888888888889,0.1,0
1.8800210614019437,0.19763568165723158,49.21052631578947,13.88888888888889,0.1,1
1.9748056112656662,0.14409379848182377,52.63157894736842,13.88888888888889,0.1,0
1.9585799581409824,0.15486744039527348,52.63157894736842,13.88888888888889,0.1,1
1.780691797562159,0.1277526485835085,56.05263157894737,13.88888888888889,0.1,0
2.017443297482536,0.14838730676979697,56.05263157894737,13.88888888888889,0.1,1
2.0549336569415755,0.12959339031814932,59.473684210526315,13.88888888888889,0.1,0
2.0570705387338233,0.13505042594498057,59.473684210526315,13.88888888888889,0.1,1
2.0800318491454695,0.11654482437341514,62.89473684210526,13.88888888888889,0.1,0
2.09015578859862,0.12095247544619186,62.89473684210526,13.88888888888889,0.1,1
2.105810879903607,0.115489784066145,66.31578947368422,13.88888888888889,0.1,0
2.091253066023805,0.11518389098178455,66.31578947368422,13.88888888888889,0.1,1
2.0911379737778537,0.11258768851507661,69.73684210526315,13.88888888888889,0.1,0
2.102418429320437,0.11358023257964728,69.73684210526315,13.88888888888889,0.1,1
2.0930241487471783,0.11781183036250872,73.15789473684211,13.88888888888889,0.1,0
2.09375892066345,0.11495114711683717,73.15789473684211,13.88888888888889,0.1,1
2.0948882910783055,0.10936306326905018,76.57894736842105,13.88888888888889,0.1,0
2.095653374778347,0.11575579598031258,76.57894736842105,13.88888888888889,0.1,1
2.100897849674951,0.11227448975440037,80.0,13.88888888888889,0.1,0
2.0932244000474056,0.11691051678756724,80.0,13.88888888888889,0.1,1
8.16084964324501,2.28927446867568,15.0,16.11111111111111,0.1,0
4.309286306387132,1.687637782402583,15.0,16.11111111111111,0.1,1
5.889110799519671,1.7478421753115743,18.42105263157895,16.11111111111111,0.1,0
1.9634990187360504,1.7759879432474082,18.42105263157895,16.11111111111111,0.1,1
7.467150691236142,1.7780196117477975,21.842105263157894,16.11111111111111,0.1,0
2.156019914402224,1.24447293193953,21.842105263157894,16.11111111111111,0.1,1
6.3554994162856975,1.5829933671045826,25.263157894736842,16.11111111111111,0.1,0
1.8660133585497978,1.1811463383016818,25.263157894736842,16.11111111111111,0.1,1
1.5176367024275912,0.9119526585263379,28.684210526315788,16.11111111111111,0.1,0
1.4477104723463707,1.4343199722904965,28.684210526315788,16.11111111111111,0.1,1
3.1690399886699243,1.0728421036773774,32.10526315789474,16.11111111111111,0.1,0
1.4195985009378416,1.3953854265793428,32.10526315789474,16.11111111111111,0.1,1
3.0563057559829336,1.055005920825845,35.526315789473685,16.11111111111111,0.1,0
0.9779344898202834,0.855755652114568,35.526315789473685,16.11111111111111,0.1,1
2.6718116954591333,0.9869766316468577,38.94736842105263,16.11111111111111,0.1,0
0,0,38.94736842105263,16.11111111111111,0.1,1
0.3875384260864998,0.6591574315364784,42.368421052631575,16.11111111111111,0.1,0
0,0,42.368421052631575,16.11111111111111,0.1,1
0,0,45.78947368421053,16.11111111111111,0.1,0
0,0,45.78947368421053,16.11111111111111,0.1,1
1.7365741002833188,0.19027170289528222,49.21052631578947,16.11111111111111,0.1,0
1.7342611060604585,0.20636602883567964,49.21052631578947,16.11111111111111,0.1,1
1.8295023011801523,0.14722098659542135,52.63157894736842,16.11111111111111,0.1,0
1.8082391866563634,0.16659781404786875,52.63157894736842,16.11111111111111,0.1,1
1.8857013752327207,0.15158615482703025,56.05263157894737,16.11111111111111,0.1,0
1.8957926940003675,0.14622391166064666,56.05263157894737,16.11111111111111,0.1,1
1.9312928603805386,0.1324568251577532,59.473684210526315,16.11111111111111,0.1,0
1.9417756216089765,0.1358124129516626,59.473684210526315,16.11111111111111,0.1,1
1.956225624038888,0.1195247457851838,62.89473684210526,16.11111111111111,0.1,0
1.966599923347906,0.12159413333520629,62.89473684210526,16.11111111111111,0.1,1
1.974652039216024,0.1136773562733198,66.31578947368422,16.11111111111111,0.1,0
1.9708266092480229,0.11900013901080032,66.31578947368422,16.11111111111111,0.1,1
1.9632311384174446,0.11792993732113984,69.73684210526315,16.11111111111111,0.1,0
1.9609081994224278,0.11964717034907442,69.73684210526315,16.11111111111111,0.1,1
1.9763321232472533,0.11656735970121355,73.15789473684211,16.11111111111111,0.1,0
1.9854660683747827,0.1178883216462325,73.15789473684211,16.11111111111111,0.1,1
1.9649088644293993,0.11875473904395288,76.57894736842105,16.11111111111111,0.1,0
1.9707866173610402,0.1199146877319736,76.57894736842105,16.11111111111111,0.1,1
1.973151710408576,0.11667663859081702,80.0,16.11111111111111,0.1,0
1.9763984042540146,0.11510193767628787,80.0,16.11111111111111,0.1,1
8.84379615305975,2.3199831274650786,15.0,18.333333333333336,0.1,0
4.180057227080294,1.5957804276622265,15.0,18.333333333333336,0.1,1
7.870806825593667,2.3489473617980465,18.42105263157895,18.333333333333336,0.1,0
2.469776564763527,1.4978946189374787,18.42105263157895,18.333333333333336,0.1,1
2.0346600657017437,1.371463131139855,21.842105263157894,18.333333333333336,0.1,0
1.7893769337752745,1.1075124532637248,21.842105263157894,18.333333333333336,0.1,1
1.4627630732695633,1.2740644626230107,25.263157894736842,18.333333333333336,0.1,0
1.118154554455752,0.9813877037000746,25.263157894736842,18.333333333333336,0.1,1
1.8255668639063911,0.876305614577152,28.684210526315788,18.333333333333336,0.1,0
1.5003668654383646,1.4220507664953768,28.684210526315788,18.333333333333336,0.1,1
1.205436375636616,1.1991299048994912,32.10526315789474,18.333333333333336,0.1,0
5.5969685096255235,1.424299387953678,32.10526315789474,18.333333333333336,0.1,1
1.3054954203805509,1.222458867154623,35.526315789473685,18.333333333333336,0.1,0
1.700713743120037,1.4273121087309355,35.526315789473685,18.333333333333336,0.1,1
1.0389258620269919,1.2461990797451208,38.94736842105263,18.333333333333336,0.1,0
2.1667182506522096,1.18567258229479,38.94736842105263,18.333333333333336,0.1,1
2.6658511724963065,1.0206312372489932,42.368421052631575,18.333333333333336,0.1,0
0.06733301236706525,0.8043475222445414,42.368421052631575,18.333333333333336,0.1,1
0,0,45.78947368421053,18.333333333333336,0.1,0
0.275052062048959,0.7076673417529293,45.78947368421053,18.333333333333336,0.1,1
1.58469346433161,0.18625152647303134,49.21052631578947,18.333333333333336,0.1,0
0,0,49.21052631578947,18.333333333333336,0.1,1
1.6511435028360442,0.17943339141066117,52.63157894736842,18.333333333333336,0.1,0
1.6526869944379774,0.18806746650244716,52.63157894736842,18.333333333333336,0.1,1
1.7629326031976655,0.14468880579902987,56.05263157894737,18.333333333333336,0.1,0
1.751341497455764,0.1545463725449184,56.05263157894737,18.333333333333336,0.1,1
1.7969728961508233,0.1316377923808372,59.473684210526315,18.333333333333336,0.1,0
1.808816890044373,0.1354245278542714,59.473684210526315,18.333333333333336,0.1,1
1.8331692182324402,0.11606245788656218,62.89473684210526,18.333333333333336,0.1,0
1.8233316321600774,0.12331912368631852,62.89473684210526,18.333333333333336,0.1,1
1.8106344978216693,0.12317787604346656,66.31578947368422,18.333333333333336,0.1,0
1.8285536363962414,0.1219156758892265,66.31578947368422,18.333333333333336,0.1,1
1.822858371753067,0.12212285699228764,69.73684210526315,18.333333333333336,0.1,0
1.8415436462453447,0.11534141010748981,69.73684210526315,18.333333333333336,0.1,1
1.819265703881993,0.11778833628954037,73.15789473684211,18.333333333333336,0.1,0
1.8261163052758538,0.12580849361598073,73.15789473684211,18.333333333333336,0.1,1
1.811207884622363,0.12130573213596764,76.57894736842105,18.333333333333336,0.1,0
1.8293819064634957,0.12149376270860017,76.57894736842105,18.333333333333336,0.1,1
1.8396573116698438,0.11586618176990032,80.0,18.333333333333336,0.1,0
1.8210600088685902,0.12304350316648256,80.0,18.333333333333336,0.1,1
12.51532253851386,3.4671759612879436,15.0,20.555555555555557,0.1,0
4.318581730623057,1.5899310307814025,15.0,20.555555555555557,0.1,1
3.0635612140487343,1.439729970299636,18.42105263157895,20.555555555555557,0.1,0
4.648494221578678,1.5205637132764842,18.42105263157895,20.555555555555557,0.1,1
6.724159027263675,1.6587759443765333,21.842105263157894,20.555555555555557,0.1,0
2.0719582552323423,1.1394557181331422,21.842105263157894,20.555555555555557,0.1,1
5.748196502046275,1.4825294595599363,25.263157894736842,20.555555555555557,0.1,0
1.4846875714955992,1.0694736970345833,25.263157894736842,20.555555555555557,0.1,1
2.237048794639459,0.9306376237602552,28.684210526315788,20.555555555555557,0.1,0
1.3196401905479969,1.4159738304392282,28.684210526315788,20.555555555555557,0.1,1
5.808957508976537,1.3965181312838002,32.10526315789474,20.555555555555557,0.1,0
2.271063949198275,1.5202742693682907,32.10526315789474,20.555555555555557,0.1,1
1.073353470060807,1.2179054217966978,35.526315789473685,20.555555555555557,0.1,0
2.0733621930597046,1.4604934061352608,35.526315789473685,20.555555555555557,0.1,1
6.373683031740182,1.427647732440018,38.94736842105263,20.555555555555557,0.1,0
1.179937665198988,1.350950658655252,38.94736842105263,20.555555555555557,0.1,1
1.689745120137156,1.178360180672052,42.368421052631575,20.555555555555557,0.1,0
2.5021070748659295,1.1981802274619222,42.368421052631575,20.555555555555557,0.1,1
0.35577277529707163,0.6640796176016499,45.78947368421053,20.555555555555557,0.1,0
0.1974789872725707,0.8424323175246995,45.78947368421053,20.555555555555557,0.1,1
0,0,49.21052631578947,20.555555555555557,0.1,0
0,0,49.21052631578947,20.555555555555557,0.1,1
0,0,52.63157894736842,20.555555555555557,0.1,0
0,0,52.63157894736842,20.555555555555557,0.1,1
1.5931721592907009,0.1592863774177298,56.05263157894737,20.555555555555557,0.1,0
0,0,56.05263157894737,20.555555555555557,0.1,1
1.6660775202265312,0.12773137508489246,59.473684210526315,20.555555555555557,0.1,0
1.6644552431198547,0.13142223688672772,59.473684210526315,20.555555555555557,0.1,1
1.6836721861629607,0.12433347508580082,62.89473684210526,20.555555555555557,0.1,0
1.6625154107318876,0.13100740738437908,62.89473684210526,20.555555555555557,0.1,1
1.668960012150196,0.12295596562301637,66.31578947368422,20.555555555555557,0.1,0
1.6747683537993443,0.12502737665130376,66.31578947368422,20.555555555555557,0.1,1
1.6709722804034206,0.12455560927105289,69.73684210526315,20.555555555555557,0.1,0
1.6718822446809876,0.12486241454879836,69.73684210526315,20.555555555555557,0.1,1
1.6737909256888006,0.12514911687218772,73.15789473684211,20.555555555555557,0.1,0
1.6706148473944986,0.1273383691886623,73.15789473684211,20.555555555555557,0.1,1
1.6680515042810644,0.12283379237169346,76.57894736842105,20.555555555555557,0.1,0
1.6766178778032368,0.13078396045011753,76.57894736842105,20.555555555555557,0.1,1
1.6807630695200213,0.1268610103688423,80.0,20.555555555555557,0.1,0
1.6871677990525589,0.12542268421998004,80.0,20.555555555555557,0.1,1
6.8021051276294635,2.0896848320457884,15.0,22.77777777777778,0.1,0
4.479049803398768,1.500580262921288,15.0,22.77777777777778,0.1,1
9.084336874087828,2.449199397359856,18.42105263157895,22.77777777777778,0.1,0
2.2048859515912547,1.62789739204333,18.42105263157895,22.77777777777778,0.1,1
6.201665440828886,1.5786865616848842,21.842105263157894,22.77777777777778,0.1,0
1.6357192423364255,1.0543120097704592,21.842105263157894,22.77777777777778,0.1,1
5.624732167558215,1.426121578598308,25.263157894736842,22.77777777777778,0.1,0
1.8086247880890458,1.156916582571744,25.263157894736842,22.77777777777778,0.1,1
1.9170516256566152,0.8787046665833053,28.684210526315788,22.77777777777778,0.1,0
1.3096181214187452,1.2742599094029787,28.684210526315788,22.77777777777778,0.1,1
1.2782446723995897,1.2095324070371845,32.10526315789474,22.77777777777778,0.1,0
2.050225201054835,1.579519812949434,32.10526315789474,22.77777777777778,0.1,1
2.6979986058087038,1.7199050262003706,35.526315789473685,22.77777777777778,0.1,0
1.3519307021597957,1.3906582227210127,35.526315789473685,22.77777777777778,0.1,1
6.760987031574546,1.447598649041797,38.94736842105263,22.77777777777778,0.1,0
2.0286904666861734,1.5745674012647204,38.94736842105263,22.77777777777778,0.1,1
1.308531264962629,1.2480346314504012,42.368421052631575,22.77777777777778,0.1,0
2.4838831987219296,1.4256712660792554,42.368421052631575,22.77777777777778,0.1,1
1.7695340153796868,0.855868403908208,45.78947368421053,22.77777777777778,0.1,0
1.9080795844165679,1.092833669980213,45.78947368421053,22.77777777777778,0.1,1
0.6832408592325715,0.7119725828901219,49.21052631578947,22.77777777777778,0.1,0
0.011939310072070856,0.7916918903445533,49.21052631578947,22.77777777777778,0.1,1
0.00555706662788157,0.6141421414266452,52.63157894736842,22.77777777777778,0.1,0
0,0,52.63157894736842,22.77777777777778,0.1,1
0,0,56.05263157894737,22.77777777777778,0.1,0
0,0,56.05263157894737,22.77777777777778,0.1,1
0,0,59.473684210526315,22.77777777777778,0.1,0
0,0,59.473684210526315,22.77777777777778,0.1,1
1.528663950610811,0.12345155081923728,62.89473684210526,22.77777777777778,0.1,0
1.4765603441780546,0.1445984037161433,62.89473684210526,22.77777777777778,0.1,1
0,0,66.31578947368422,22.77777777777778,0.1,0
1.4780304382293084,0.1425955172153299,66.31578947368422,22.77777777777778,0.1,1
1.5094345259517956,0.12235944302510679,69.73684210526315,22.77777777777778,0.1,0
1.4935778988726514,0.13934742894809274,69.73684210526315,22.77777777777778,0.1,1
1.506551906089733,0.12689603280738124,73.15789473684211,22.77777777777778,0.1,0
1.4997594593856558,0.13081800004219274,73.15789473684211,22.77777777777778,0.1,1
1.497412613506556,0.12417056871928527,76.57894736842105,22.77777777777778,0.1,0
0,0,76.57894736842105,22.77777777777778,0.1,1
1.5146679479683154,0.12501109935288182,80.0,22.77777777777778,0.1,0
1.5055996122434296,0.13397094314040808,80.0,22.77777777777778,0.1,1
6.750679562523725,2.240502581895007,15.0,25.0,0.1,0
4.388674797946093,1.6090061826565119,15.0,25.0,0.1,1
4.219283880052049,1.4480503512720924,18.42105263157895,25.0,0.1,0
2.6789382484642412,1.5621874986030782,18.42105263157895,25.0,0.1,1
2.8553609691283786,1.596874038006236,21.842105263157894,25.0,0.1,0
1.943399650443934,1.0980588230138157,21.842105263157894,25.0,0.1,1
7.220356732210216,1.6954366458776646,25.263157894736842,25.0,0.1,0
2.5571113837055073,1.3533376467413218,25.263157894736842,25.0,0.1,1
2.1935444505707684,0.8957267762745368,28.684210526315788,25.0,0.1,0
1.819104596214448,1.3525781200561382,28.684210526315788,25.0,0.1,1
5.3044391650990494,1.350534077172329,32.10526315789474,25.0,0.1,0
2.3624849342965466,1.511493956417628,32.10526315789474,25.0,0.1,1
